Current Time (ns), Interval (ns)
1780296651096448183, 999644
1780296651097451763, 1003580
1780296651098449414, 997651
1780296651099449234, 999820
1780296651100435426, 986192
1780296651101564714, 1129288
1780296651102445097, 880383
1780296651103453743, 1008646
1780296651104448907, 995164
1780296651105448542, 999635
1780296651106447325, 998783
1780296651107445785, 998460
1780296651108452008, 1006223
1780296651109445408, 993400
1780296651110450552, 1005144
1780296651111447687, 997135
1780296651112451383, 1003696
1780296651113451396, 1000013
1780296651114446827, 995431
1780296651115448032, 1001205
1780296651116446535, 998503
1780296651117448086, 1001551
1780296651118448677, 1000591
1780296651119450009, 1001332
1780296651120448398, 998389
1780296651121445776, 997378
1780296651122446243, 1000467
1780296651123449052, 1002809
1780296651124454287, 1005235
1780296651125448601, 994314
1780296651126445051, 996450
1780296651127448303, 1003252
1780296651128448467, 1000164
1780296651129450972, 1002505
1780296651130448830, 997858
1780296651131449452, 1000622
1780296651132448344, 998892
1780296651133443839, 995495
1780296651134448285, 1004446
1780296651135453111, 1004826
1780296651136448177, 995066
1780296651137447300, 999123
1780296651138448508, 1001208
1780296651139448306, 999798
1780296651140450629, 1002323
1780296651141448219, 997590
1780296651142445891, 997672
1780296651143447587, 1001696
1780296651144450240, 1002653
1780296651145445834, 995594
1780296651146450602, 1004768
1780296651147448792, 998190
1780296651148448955, 1000163
1780296651149450128, 1001173
1780296651150450124, 999996
1780296651151452399, 1002275
1780296651152448678, 996279
1780296651153447558, 998880
1780296651154447624, 1000066
1780296651155447602, 999978
1780296651156451464, 1003862
1780296651157445782, 994318
1780296651158446498, 1000716
1780296651159448814, 1002316
1780296651160450206, 1001392
1780296651161449999, 999793
1780296651162447052, 997053
1780296651163448816, 1001764
1780296651164444964, 996148
1780296651165596829, 1151865
1780296651166446472, 849643
1780296651167433375, 986903
1780296651168447109, 1013734
1780296651169448024, 1000915
1780296651170452452, 1004428
1780296651171442067, 989615
1780296651172450028, 1007961
1780296651173446484, 996456
1780296651174453552, 1007068
1780296651175449730, 996178
1780296651176451265, 1001535
1780296651177450123, 998858
1780296651178446509, 996386
1780296651179448719, 1002210
1780296651180445822, 997103
1780296651181447573, 1001751
1780296651182449931, 1002358
1780296651183434411, 984480
1780296651184447340, 1012929
1780296651185449325, 1001985
1780296651186452703, 1003378
1780296651187420278, 967575
1780296651188450609, 1030331
1780296651189446152, 995543
1780296651190448525, 1002373
1780296651191449358, 1000833
1780296651192454466, 1005108
1780296651193449604, 995138
1780296651194448773, 999169
1780296651195449993, 1001220
1780296651196448546, 998553
1780296651197461477, 1012931
1780296651198447977, 986500
1780296651199451740, 1003763
1780296651200434636, 982896
1780296651201581792, 1147156
1780296651202447707, 865915
1780296651203454220, 1006513
1780296651204448976, 994756
1780296651205446498, 997522
1780296651206443871, 997373
1780296651207449205, 1005334
1780296651208453620, 1004415
1780296651209449618, 995998
1780296651210377748, 928130
1780296651211447602, 1069854
1780296651212445377, 997775
1780296651213449310, 1003933
1780296651214449325, 1000015
1780296651215446313, 996988
1780296651216448529, 1002216
1780296651217448575, 1000046
1780296651218447015, 998440
1780296651219448564, 1001549
1780296651220452302, 1003738
1780296651221445883, 993581
1780296651222451483, 1005600
1780296651223449248, 997765
1780296651224458057, 1008809
1780296651225449087, 991030
1780296651226449530, 1000443
1780296651227449350, 999820
1780296651228449338, 999988
1780296651229454709, 1005371
1780296651230449352, 994643
1780296651231445743, 996391
1780296651232447291, 1001548
1780296651233450518, 1003227
1780296651234451972, 1001454
1780296651235448625, 996653
1780296651236451645, 1003020
1780296651237449418, 997773
1780296651238451187, 1001769
1780296651239449722, 998535
1780296651240453291, 1003569
1780296651241448354, 995063
1780296651242448161, 999807
1780296651243447041, 998880
1780296651244447367, 1000326
1780296651245597418, 1150051
1780296651246457543, 860125
1780296651247447258, 989715
1780296651248447442, 1000184
1780296651249445415, 997973
1780296651250446025, 1000610
1780296651251448353, 1002328
1780296651252451225, 1002872
1780296651253448143, 996918
1780296651254450918, 1002775
1780296651255449101, 998183
1780296651256452897, 1003796
1780296651257449484, 996587
1780296651258449422, 999938
1780296651259448423, 999001
1780296651260446616, 998193
1780296651261597698, 1151082
1780296651262446794, 849096
1780296651263442600, 995806
1780296651264448375, 1005775
1780296651265450531, 1002156
1780296651266450702, 1000171
1780296651267441959, 991257
1780296651268450772, 1008813
1780296651269449318, 998546
1780296651270450646, 1001328
1780296651271449067, 998421
1780296651272452507, 1003440
1780296651273448461, 995954
1780296651274445238, 996777
1780296651275445760, 1000522
1780296651276446599, 1000839
1780296651277597106, 1150507
1780296651278447613, 850507
1780296651279444459, 996846
1780296651280449740, 1005281
1780296651281451670, 1001930
1780296651282449775, 998105
1780296651283447646, 997871
1780296651284432316, 984670
1780296651285591572, 1159256
1780296651286449294, 857722
1780296651287447232, 997938
1780296651288448034, 1000802
1780296651289448941, 1000907
1780296651290449217, 1000276
1780296651291452643, 1003426
1780296651292448798, 996155
1780296651293453339, 1004541
1780296651294448934, 995595
1780296651295448468, 999534
1780296651296448508, 1000040
1780296651297450678, 1002170
1780296651298449456, 998778
1780296651299447164, 997708
1780296651300431864, 984700
1780296651301449096, 1017232
1780296651302449694, 1000598
1780296651303449495, 999801
1780296651304447060, 997565
1780296651305449380, 1002320
1780296651306430926, 981546
1780296651307452442, 1021516
1780296651308447524, 995082
1780296651309448310, 1000786
1780296651310449055, 1000745
1780296651311452278, 1003223
1780296651312447562, 995284
1780296651313380157, 932595
1780296651314449446, 1069289
1780296651315449936, 1000490
1780296651316448113, 998177
1780296651317447779, 999666
1780296651318449885, 1002106
1780296651319449048, 999163
1780296651320451183, 1002135
1780296651321448637, 997454
1780296651322446615, 997978
1780296651323455690, 1009075
1780296651324453696, 998006
1780296651325452161, 998465
1780296651326448215, 996054
1780296651327450952, 1002737
1780296651328447233, 996281
1780296651329445283, 998050
1780296651330453942, 1008659
1780296651331450464, 996522
1780296651332447692, 997228
1780296651333446996, 999304
1780296651334448821, 1001825
1780296651335448747, 999926
1780296651336454647, 1005900
1780296651337448342, 993695
1780296651338445523, 997181
1780296651339450673, 1005150
1780296651340447979, 997306
1780296651341456787, 1008808
1780296651342456016, 999229
1780296651343451543, 995527
1780296651344447551, 996008
1780296651345572554, 1125003
1780296651346448703, 876149
1780296651347451426, 1002723
1780296651348448949, 997523
1780296651349448521, 999572
1780296651350449104, 1000583
1780296651351448808, 999704
1780296651352451128, 1002320
1780296651353448161, 997033
1780296651354450955, 1002794
1780296651355451040, 1000085
1780296651356449363, 998323
1780296651357451171, 1001808
1780296651358448817, 997646
1780296651359450752, 1001935
1780296651360449110, 998358
1780296651361452171, 1003061
1780296651362448576, 996405
1780296651363448639, 1000063
1780296651364448385, 999746
1780296651365447901, 999516
1780296651366449966, 1002065
1780296651367432161, 982195
1780296651368597233, 1165072
1780296651369449209, 851976
1780296651370450370, 1001161
1780296651371445570, 995200
1780296651372448362, 1002792
1780296651373594497, 1146135
1780296651374448593, 854096
1780296651375450619, 1002026
1780296651376448869, 998250
1780296651377447090, 998221
1780296651378449405, 1002315
1780296651379449316, 999911
1780296651380448313, 998997
1780296651381446866, 998553
1780296651382450800, 1003934
1780296651383446562, 995762
1780296651384434358, 987796
1780296651385592991, 1158633
1780296651386448251, 855260
1780296651387450150, 1001899
1780296651388448895, 998745
1780296651389450556, 1001661
1780296651390448804, 998248
1780296651391449989, 1001185
1780296651392448629, 998640
1780296651393452140, 1003511
1780296651394449067, 996927
1780296651395448467, 999400
1780296651396445977, 997510
1780296651397596973, 1150996
1780296651398449346, 852373
1780296651399448932, 999586
1780296651400416388, 967456
1780296651401576562, 1160174
1780296651402454659, 878097
1780296651403449880, 995221
1780296651404446893, 997013
1780296651405450522, 1003629
1780296651406448663, 998141
1780296651407448295, 999632
1780296651408445951, 997656
1780296651409445860, 999909
1780296651410446772, 1000912
1780296651411446671, 999899
1780296651412452371, 1005700
1780296651413449099, 996728
1780296651414452312, 1003213
1780296651415448910, 996598
1780296651416448685, 999775
1780296651417462537, 1013852
1780296651418453974, 991437
1780296651419449404, 995430
1780296651420448270, 998866
1780296651421595009, 1146739
1780296651422447049, 852040
1780296651423446427, 999378
1780296651424449592, 1003165
1780296651425446706, 997114
1780296651426448976, 1002270
1780296651427451886, 1002910
1780296651428451869, 999983
1780296651429448397, 996528
1780296651430450291, 1001894
1780296651431446959, 996668
1780296651432440853, 993894
1780296651433596372, 1155519
1780296651434453820, 857448
1780296651435448994, 995174
1780296651436449209, 1000215
1780296651437449425, 1000216
1780296651438445415, 995990
1780296651439452415, 1007000
1780296651440446621, 994206
1780296651441444731, 998110
1780296651442446129, 1001398
1780296651443451688, 1005559
1780296651444451535, 999847
1780296651445448778, 997243
1780296651446451811, 1003033
1780296651447445304, 993493
1780296651448449398, 1004094
1780296651449447218, 997820
1780296651450453006, 1005788
1780296651451452640, 999634
1780296651452447665, 995025
1780296651453587241, 1139576
1780296651454452473, 865232
1780296651455451702, 999229
1780296651456446599, 994897
1780296651457445903, 999304
1780296651458449216, 1003313
1780296651459449822, 1000606
1780296651460446184, 996362
1780296651461446537, 1000353
1780296651462449448, 1002911
1780296651463447424, 997976
1780296651464444504, 997080
1780296651465447917, 1003413
1780296651466449180, 1001263
1780296651467434105, 984925
1780296651468446549, 1012444
1780296651469448069, 1001520
1780296651470449690, 1001621
1780296651471415011, 965321
1780296651472599004, 1183993
1780296651473446576, 847572
1780296651474449549, 1002973
1780296651475451475, 1001926
1780296651476450708, 999233
1780296651477444915, 994207
1780296651478455749, 1010834
1780296651479446050, 990301
1780296651480450411, 1004361
1780296651481449366, 998955
1780296651482452504, 1003138
1780296651483435402, 982898
1780296651484425791, 990389
1780296651485579148, 1153357
1780296651486450596, 871448
1780296651487453437, 1002841
1780296651488429043, 975606
1780296651489443558, 1014515
1780296651490445557, 1001999
1780296651491448693, 1003136
1780296651492450089, 1001396
1780296651493449092, 999003
1780296651494450308, 1001216
1780296651495449198, 998890
1780296651496450178, 1000980
1780296651497447332, 997154
1780296651498452163, 1004831
1780296651499448441, 996278
1780296651500459271, 1010830
1780296651501453112, 993841
1780296651502448655, 995543
1780296651503432999, 984344
1780296651504429533, 996534
1780296651505436265, 1006732
1780296651506437207, 1000942
1780296651507540034, 1102827
1780296651508584674, 1044640
1780296651509581353, 996679
1780296651510603406, 1022053
1780296651511580195, 976789
1780296651512581907, 1001712
1780296651513556838, 974931
1780296651514555685, 998847
1780296651515556721, 1001036
1780296651516555038, 998317
1780296651517557468, 1002430
1780296651518534288, 976820
1780296651519539108, 1004820
1780296651520537006, 997898
1780296651521532537, 995531
1780296651522541971, 1009434
1780296651523524177, 982206
1780296651524521818, 997641
1780296651525524475, 1002657
1780296651526518364, 993889
1780296651527519189, 1000825
1780296651528514959, 995770
1780296651529514491, 999532
1780296651530517350, 1002859
1780296651531516799, 999449
1780296651532516000, 999201
1780296651533506662, 990662
1780296651534505910, 999248
1780296651535509323, 1003413
1780296651536505780, 996457
1780296651537501123, 995343
1780296651538494097, 992974
1780296651539498142, 1004045
1780296651540495881, 997739
1780296651541498629, 1002748
1780296651542496420, 997791
1780296651543483317, 986897
1780296651544481432, 998115
1780296651545619329, 1137897
1780296651546480204, 860875
1780296651547484243, 1004039
1780296651548475364, 991121
1780296651549620913, 1145549
1780296651550472017, 851104
1780296651551472716, 1000699
1780296651552487040, 1014324
1780296651553467768, 980728
1780296651554468851, 1001083
1780296651555444135, 975284
1780296651556551882, 1107747
1780296651557471188, 919306
1780296651558459803, 988615
1780296651559463382, 1003579
1780296651560607792, 1144410
1780296651561460888, 853096
1780296651562461347, 1000459
